file	seq	subject	event_id	correlation_id	tech	business_fn	is_claim_check	rule	confidence	notes
INGRESS-ACME-seq1301.json	1301	evt.acme.ai-agent-gateway.automation.platform.internal.online.v1	38992d90-49be-4b0a-a90e-79cdaf266500	26b3a3f5-1b3c-4114-9e89-3886dc6cdd8f	platform	runtime-presence	false	20	ALTA	Runtime-presence heartbeat (online.v1) published every ~15s per active tenant by agent-ai-service HeartbeatService (heartbeat.service.ts:91). Rule 20 -> platform/runtime-presence, disposition counted-not-persisted: no row inserted, OTel counter tracking_ingester_skipped_total keeps it visible. Non-canonical envelope (no data.payload_inline, transport={name,version}, UUID idempotencykey); subject producer token ai-agent-gateway but publisher is agent-ai-service (producer-token drift analogous to DRIFT.md item 9; heartbeat non-canonical traits in DRIFT.md item 5).
INGRESS-ACME-seq1302.json	1302	evt.acme.ai-agent-gateway.automation.platform.internal.online.v1	c1fb25b2-1047-4b38-9938-c92a8f6e1a8b	afa93e6f-b1b3-40d9-b048-5d82603fdc8f	platform	runtime-presence	false	20	ALTA	Runtime-presence heartbeat (online.v1) published every ~15s per active tenant by agent-ai-service HeartbeatService (heartbeat.service.ts:91). Rule 20 -> platform/runtime-presence, disposition counted-not-persisted: no row inserted, OTel counter tracking_ingester_skipped_total keeps it visible. Non-canonical envelope (no data.payload_inline, transport={name,version}, UUID idempotencykey); subject producer token ai-agent-gateway but publisher is agent-ai-service (producer-token drift analogous to DRIFT.md item 9; heartbeat non-canonical traits in DRIFT.md item 5).
INGRESS-ACME-seq1303.json	1303	evt.acme.ai-agent-gateway.automation.platform.internal.online.v1	4e3ef138-ee55-430f-b1ac-94d27e889179	48e39e33-57dd-4f47-a6b0-da986f210b6c	platform	runtime-presence	false	20	ALTA	Runtime-presence heartbeat (online.v1) published every ~15s per active tenant by agent-ai-service HeartbeatService (heartbeat.service.ts:91). Rule 20 -> platform/runtime-presence, disposition counted-not-persisted: no row inserted, OTel counter tracking_ingester_skipped_total keeps it visible. Non-canonical envelope (no data.payload_inline, transport={name,version}, UUID idempotencykey); subject producer token ai-agent-gateway but publisher is agent-ai-service (producer-token drift analogous to DRIFT.md item 9; heartbeat non-canonical traits in DRIFT.md item 5).
INGRESS-ACME-seq1304.json	1304	evt.acme.ai-agent-gateway.automation.platform.internal.online.v1	f6a5e8e6-7372-48bf-a3cb-4f30dbd95011	5aadbe52-036d-44b6-a0b2-80a6befbdbe7	platform	runtime-presence	false	20	ALTA	Runtime-presence heartbeat (online.v1) published every ~15s per active tenant by agent-ai-service HeartbeatService (heartbeat.service.ts:91). Rule 20 -> platform/runtime-presence, disposition counted-not-persisted: no row inserted, OTel counter tracking_ingester_skipped_total keeps it visible. Non-canonical envelope (no data.payload_inline, transport={name,version}, UUID idempotencykey); subject producer token ai-agent-gateway but publisher is agent-ai-service (producer-token drift analogous to DRIFT.md item 9; heartbeat non-canonical traits in DRIFT.md item 5).
INGRESS-ACME-seq1305.json	1305	evt.acme.ai-agent-gateway.automation.platform.internal.online.v1	223e3f15-e6e9-4587-bc1e-c4c11a74ead7	4f151de4-41ae-446b-ad81-7b1cd5513752	platform	runtime-presence	false	20	ALTA	Runtime-presence heartbeat (online.v1) published every ~15s per active tenant by agent-ai-service HeartbeatService (heartbeat.service.ts:91). Rule 20 -> platform/runtime-presence, disposition counted-not-persisted: no row inserted, OTel counter tracking_ingester_skipped_total keeps it visible. Non-canonical envelope (no data.payload_inline, transport={name,version}, UUID idempotencykey); subject producer token ai-agent-gateway but publisher is agent-ai-service (producer-token drift analogous to DRIFT.md item 9; heartbeat non-canonical traits in DRIFT.md item 5).
INGRESS-ACME-seq1306.json	1306	evt.acme.ai-agent-gateway.automation.platform.internal.online.v1	3fd76a15-5a7e-4b8d-9014-17f5a97ab6f9	69e977e2-857d-4903-821a-9a9bae2db49d	platform	runtime-presence	false	20	ALTA	Runtime-presence heartbeat (online.v1) published every ~15s per active tenant by agent-ai-service HeartbeatService (heartbeat.service.ts:91). Rule 20 -> platform/runtime-presence, disposition counted-not-persisted: no row inserted, OTel counter tracking_ingester_skipped_total keeps it visible. Non-canonical envelope (no data.payload_inline, transport={name,version}, UUID idempotencykey); subject producer token ai-agent-gateway but publisher is agent-ai-service (producer-token drift analogous to DRIFT.md item 9; heartbeat non-canonical traits in DRIFT.md item 5).
INGRESS-ACME-seq1307.json	1307	evt.acme.ai-agent-gateway.automation.platform.internal.online.v1	5bd1e7a5-ecc2-4fbd-9f7b-ee57a4ee21b2	f5054026-4fee-4d87-a83d-2c52122e74d6	platform	runtime-presence	false	20	ALTA	Runtime-presence heartbeat (online.v1) published every ~15s per active tenant by agent-ai-service HeartbeatService (heartbeat.service.ts:91). Rule 20 -> platform/runtime-presence, disposition counted-not-persisted: no row inserted, OTel counter tracking_ingester_skipped_total keeps it visible. Non-canonical envelope (no data.payload_inline, transport={name,version}, UUID idempotencykey); subject producer token ai-agent-gateway but publisher is agent-ai-service (producer-token drift analogous to DRIFT.md item 9; heartbeat non-canonical traits in DRIFT.md item 5).
INGRESS-ACME-seq1308.json	1308	evt.acme.agent-memory-service.agent-memory.platform.internal.memory_proposed.v1	332d969f-ca08-4f6d-8a8a-dbd773e5c7c5	memory:bb0135b3-a749-4241-aad5-95897396b3d7	platform	agent-memory	false	9	ALTA	Classified by SUBJECT (rule 9 note). Root of the memory lifecycle (causation null by design). envelope.producer=agent-admin-service and domain=automation still contradict subject tokens (DRIFT#9, not part of the fixes). TEST PROVENANCE: deliberate correlation-fix validation memory A (payload.content='Temporary test memory to validate causation anchoring. Safe to delete.').
INGRESS-ACME-seq1309.json	1309	evt.acme.agent-memory-service.agent-memory.platform.internal.memory_proposed.v1	5c491be7-ff9d-4dc4-a080-32bfe1b7b99b	memory:da052291-0b9f-4398-8841-23c06b0ab1cb	platform	agent-memory	false	9	ALTA	Classified by SUBJECT (rule 9 note). Root of the memory lifecycle (causation null by design). envelope.producer=agent-admin-service and domain=automation still contradict subject tokens (DRIFT#9, not part of the fixes). TEST PROVENANCE: deliberate correlation-fix validation memory B (same content marker).
INGRESS-ACME-seq1310.json	1310	evt.acme.agent-memory-service.agent-memory.platform.internal.memory_published.v1	5835af80-fc60-4d3c-9111-3a1ea571612d	memory:bb0135b3-a749-4241-aad5-95897396b3d7	platform	agent-memory	false	9	ALTA	POST-FIX (fix 4): causation_id = memory_proposed envelope id, correlation memory:<id>, depth 1 (was causation null pre-fix). DRIFT#9 producer/domain mismatch persists. TEST PROVENANCE: publication of validation memory A; causation 332d969f... = seq1308 envelope id (anchoring VERIFIED).
INGRESS-ACME-seq1311.json	1311	evt.acme.agent-memory-service.agent-memory.platform.internal.memory_rejected.v1	b0372a56-0054-4095-83dc-cba0ac1060c0	memory:da052291-0b9f-4398-8841-23c06b0ab1cb	platform	agent-memory	false	9	ALTA	POST-FIX (fix 4): causation_id = memory_proposed envelope id, correlation memory:<id>, depth 1 (was causation null pre-fix). DRIFT#9 producer/domain mismatch persists. TEST PROVENANCE: rejection of validation memory B; causation 5c491be7... = seq1309 envelope id (anchoring VERIFIED).
GATEWAY_AUDIT-seq41771.json	41771	audit.gateway.request			gateway-audit	audit	false	14	ALTA	Cross-tenant GATEWAY_AUDIT event (kube-probe /readyz); non-canonical GatewayAuditEvent shape.
GATEWAY_AUDIT-seq41969.json	41969	audit.gateway.request			gateway-audit	audit	false	14	ALTA	Cross-tenant GATEWAY_AUDIT event (kube-probe /readyz); non-canonical GatewayAuditEvent shape.
INGRESS-ACME-seq1312.json	1312	evt.acme.workflow-service.workflow.internal.native.execution_started.v1	1f57ae8e-6c10-47ad-bfca-885e9753457a	07102a98-5185-40b7-85e8-3a60d23fd096	platform	workflow-execution	false	19	ALTA	workflow-step-events T01 golden: run-level execution_started, same family as execution_completed (producer workflow-service, domain workflow) -> rule 19 kind-agnostic. Causation = the triggering canonical event, correlation inherited from chain root, depth 2. This event's id is the SIBLING anchor every step event of the run (action_started/action_completed/condition_evaluated) cites as causation_id.
INGRESS-ACME-seq1313.json	1313	evt.acme.workflow-service.workflow.internal.native.action_started.v1	f7e62e5c-5e17-42e8-bd2d-d133f6f8d9c1	07102a98-5185-40b7-85e8-3a60d23fd096	platform	workflow-execution	false	19	ALTA	workflow-step-events T01 golden: step-level action_started (action_index 0, action_type http_call) -> rule 19. SIBLING hop: causation = the run's execution_started envelope id (not a chained step-to-step causation), correlation inherited, depth 3 (execution_started.depth + 1, constant regardless of action_index).
INGRESS-ACME-seq1314.json	1314	evt.acme.workflow-service.workflow.internal.native.action_completed.v1	3c0af1bf-2bd8-4636-a5de-d29771b8f811	07102a98-5185-40b7-85e8-3a60d23fd096	platform	workflow-execution	false	19	ALTA	workflow-step-events T01 golden: step-level action_completed (action_index 0, status ok) -> rule 19. SIBLING hop: causation = the run's execution_started envelope id (NOT the matching action_started envelope id), correlation inherited, depth 3 (execution_started.depth + 1, constant).
INGRESS-ACME-seq1315.json	1315	evt.acme.workflow-service.workflow.internal.native.condition_evaluated.v1	2cf3f6f6-c76a-4150-9470-2e2415c30e09	07102a98-5185-40b7-85e8-3a60d23fd096	platform	workflow-execution	false	19	ALTA	workflow-step-events T01 golden: condition_evaluated payload {expression, evaluatedValue, branchTaken, cases} -> rule 19. SIBLING hop: causation = the run's execution_started envelope id (NOT the preceding action's action_completed), correlation inherited, depth 3 (execution_started.depth + 1, constant).
INGRESS-ACME-seq1316.json	1316	evt.acme.workflow-service.workflow.internal.native.execution_started.v1	1c19bc4a-8864-4e3a-ac29-28f135140f1a	583625a7-8eb0-4189-a68b-b597eaff69c4	platform	workflow-execution	false	19	ALTA	workflow-step-events T01 golden: run-level execution_started, second chain instance -> rule 19 kind-agnostic. Causation = the triggering canonical event, correlation inherited from chain root, depth 2. This event's id is the SIBLING anchor every step event of the run cites as causation_id.
INGRESS-ACME-seq1317.json	1317	evt.acme.workflow-service.workflow.internal.native.action_started.v1	f0edb037-d97f-4fd6-b235-a20af96502c8	583625a7-8eb0-4189-a68b-b597eaff69c4	platform	workflow-execution	false	19	ALTA	workflow-step-events T01 golden: step-level action_started (action_index 1, action_type agentCall, branch true-branch) -> rule 19. SIBLING hop: causation = the run's execution_started envelope id, correlation inherited, depth 3 (execution_started.depth + 1, constant regardless of action_index).
INGRESS-ACME-seq1318.json	1318	evt.acme.workflow-service.workflow.internal.native.action_completed.v1	3b324467-86a7-436d-93b6-80542c1e65d8	583625a7-8eb0-4189-a68b-b597eaff69c4	platform	workflow-execution	false	19	ALTA	workflow-step-events T01 golden: step-level action_completed (action_index 1, status failed) -> rule 19. SIBLING hop: causation = the run's execution_started envelope id (NOT the matching action_started envelope id), correlation inherited, depth 3 (execution_started.depth + 1, constant).
INGRESS-ACME-seq1319.json	1319	evt.acme.workflow-service.workflow.internal.native.condition_evaluated.v1	32b0ce49-e544-4ad1-930f-d10f2a2e1dc2	583625a7-8eb0-4189-a68b-b597eaff69c4	platform	workflow-execution	false	19	ALTA	workflow-step-events T01 golden: condition_evaluated payload {expression, evaluatedValue, branchTaken:null, cases} for an if-without-else evaluating false -> rule 19. SIBLING hop: causation = the run's execution_started envelope id (NOT the preceding action's action_completed), correlation inherited, depth 3 (execution_started.depth + 1, constant).
